Passenger_ID,Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Booking_Lead_Time
P2425,F1776,American Airlines,DEN,SEA,7/4/2024 16:01,79,On-time,931,426.07,58,Female,Low,Leisure,Economy,3,Gold,Airport Kiosk,7.899864519,5,12,0,0,Middle,73
P2426,F1634,American Airlines,DEN,LAX,10/1/2023 22:53,189,Cancelled,398,174.62,52,Male,High,Leisure,Premium Economy,0,,Mobile App,6.078510614,5,59,0,0,Middle,39
P2427,F288,Delta,LAX,SFO,8/14/2023 19:04,215,On-time,715,250.75,31,Female,Medium,Leisure,Economy,1,Silver,Mobile App,7.459751465,2,7,0,0,Window,31
P2428,F11,American Airlines,DEN,JFK,8/16/2023 4:59,197,On-time,1575,233.53,37,Female,Medium,Leisure,Economy,1,Silver,Mobile App,7.681464138,4,78,0,0,Aisle,113
P2429,F205,Delta,ATL,SEA,4/6/2024 18:43,163,On-time,1152,467.44,79,Female,Medium,Family,Economy,0,,Mobile App,7.349108202,13,12,1,0,Aisle,96
P2430,F98,United,ATL,ORD,10/13/2023 16:04,230,On-time,1060,226.11,21,Female,Low,Family,Economy,0,Silver,Airport Kiosk,6.635062701,2,87,0,0,Window,1
P2431,F1378,JetBlue,ORD,SFO,4/26/2024 3:51,240,Delayed,1308,257.13,40,Male,Medium,Family,Business,1,,Desk,9.143814495,22,35,0,0,Aisle,96
P2432,F23,JetBlue,ATL,ORD,3/22/2024 9:03,142,On-time,1032,473.51,25,Male,High,Leisure,First,2,Silver,Airport Kiosk,8.675984398,11,18,0,0,Aisle,32
P2433,F1440,United,DEN,DFW,12/4/2024 17:20,253,On-time,882,244.44,18,Female,Medium,Family,Economy,1,Silver,Mobile App,8.288092484,16,75,0,0,Aisle,104
P2434,F217,Delta,DFW,ATL,8/25/2024 2:03,278,On-time,1240,367.77,77,Male,Low,Family,Economy,0,,Mobile App,5.920293187,46,78,0,0,Aisle,76
P2435,F1127,Delta,ORD,DFW,5/25/2024 22:24,183,Delayed,1026,461.22,62,Female,Medium,Business,Economy,2,,Mobile App,7.635475093,0,54,0,0,Aisle,29
P2436,F7,United,JFK,JFK,3/27/2025 16:30,169,On-time,1347,345.86,55,Male,Medium,Leisure,Business,1,Silver,Online,8.026313538,9,101,0,0,Aisle,32
P2437,F1386,American Airlines,JFK,SFO,4/8/2025 1:53,158,Delayed,1473,533.95,64,Male,Medium,Emergency,Economy,1,Silver,Mobile App,8.330407003,10,30,0,0,Aisle,76
P2438,F446,JetBlue,JFK,JFK,11/30/2023 6:00,191,On-time,1249,253.35,56,Male,High,Emergency,Economy,0,,Online,8.234150434,17,34,0,0,Window,115
P2439,F790,Delta,DEN,LAX,10/3/2024 5:45,147,On-time,1008,305.17,22,Female,Low,Family,Premium Economy,3,,Airport Kiosk,7.458881554,12,1,0,0,Window,25
P2440,F503,American Airlines,DFW,ORD,5/26/2023 20:34,150,Cancelled,1390,268.48,21,Female,Medium,Leisure,Business,2,,Mobile App,9.13424268,1,37,0,0,Aisle,21
P2441,F1093,JetBlue,SEA,ORD,10/29/2023 22:30,81,On-time,1276,308.6,26,Male,Low,Business,Business,2,Gold,Online,9.363403677,15,108,0,1,Window,102
P2442,F957,American Airlines,DEN,DEN,9/24/2024 1:10,177,On-time,1126,307.21,44,Female,Medium,Emergency,Premium Economy,2,Platinum,Online,7.726694464,9,26,0,0,Aisle,65
P2443,F1871,Southwest,SFO,ORD,5/31/2023 19:31,140,On-time,1658,450.03,54,Male,High,Family,Economy,1,,Online,7.028809245,5,87,0,0,Aisle,37
P2444,F57,United,DFW,JFK,3/13/2025 2:38,197,Delayed,1593,435.21,44,Female,High,Emergency,Economy,0,Silver,Mobile App,8.383380699,5,15,0,0,Aisle,102
P2445,F158,JetBlue,SFO,ATL,7/5/2023 10:58,173,On-time,1056,310.3,53,Male,Low,Leisure,Economy,0,,Desk,7.935336321,0,79,0,0,Window,89
P2446,F1130,Delta,DEN,SEA,6/12/2023 16:06,264,On-time,1513,346.25,76,Male,Medium,Family,Premium Economy,1,Platinum,Desk,7.885550454,15,0,0,0,Aisle,45
P2447,F886,Southwest,ATL,SEA,1/31/2025 0:05,182,Delayed,966,351.76,64,Female,Medium,Business,Economy,1,,Mobile App,7.336561597,9,101,0,0,Middle,113
P2448,F1109,Southwest,SEA,DEN,3/28/2025 11:25,249,On-time,1411,323.93,45,Female,Medium,Family,Premium Economy,2,Silver,Desk,8.761864339,1,69,0,0,Window,14
P2449,F854,United,SEA,ORD,6/24/2024 23:47,177,On-time,1621,224.22,39,Male,Low,Emergency,Economy,0,,Desk,8.090875194,2,93,0,0,Aisle,97
P2450,F936,Southwest,ATL,SFO,12/15/2023 19:05,227,Delayed,1231,521.64,21,Male,Low,Family,Economy,2,,Online,7.524297019,4,109,0,0,Aisle,105
P2451,F1844,Southwest,DFW,SFO,1/7/2024 10:39,311,Delayed,947,530.07,62,Male,Low,Leisure,Business,1,,Desk,8.80221697,1,24,0,0,Window,118
P2452,F464,United,JFK,ORD,6/13/2024 14:06,222,Delayed,1127,325.71,21,Male,Low,Leisure,Premium Economy,0,Silver,Airport Kiosk,6.654104751,0,63,0,0,Middle,43
P2453,F170,JetBlue,LAX,DFW,3/4/2025 11:18,113,On-time,1335,264.87,19,Female,High,Business,Economy,1,Gold,Desk,6.798004149,1,117,0,1,Middle,48
P2454,F1652,Delta,SFO,SEA,2/22/2024 17:11,175,On-time,1155,231.73,22,Male,Low,Leisure,First,2,,Mobile App,9.2784586,20,101,0,0,Window,103
P2455,F771,American Airlines,ATL,DFW,8/31/2023 23:06,199,On-time,765,539.25,36,Female,High,Family,Economy,0,,Mobile App,8.304808947,19,76,0,0,Window,74
P2456,F1717,American Airlines,DEN,JFK,10/22/2024 23:20,134,Delayed,1096,309.36,28,Male,Medium,Business,Premium Economy,0,Silver,Mobile App,8.239231322,10,41,0,0,Aisle,60
P2457,F1496,United,LAX,LAX,1/22/2024 9:22,200,On-time,1286,436.87,19,Female,Low,Leisure,Economy,2,Silver,Online,7.395119705,2,22,0,0,Aisle,66
P2458,F1800,United,JFK,SEA,9/30/2023 0:41,230,On-time,927,305.64,78,Male,Medium,Business,Economy,1,Silver,Desk,6.726454525,0,58,0,0,Window,5
P2459,F1517,Southwest,SEA,SFO,10/14/2023 21:18,124,On-time,822,178.51,47,Female,High,Business,Economy,1,,Airport Kiosk,6.4482532,10,54,0,1,Middle,8
P2460,F779,American Airlines,JFK,LAX,4/19/2024 19:16,96,On-time,1337,430.12,29,Female,Low,Business,Premium Economy,2,Silver,Mobile App,7.056518636,15,36,0,0,Aisle,5
P2461,F1129,American Airlines,LAX,JFK,5/16/2024 1:03,218,On-time,671,385.72,28,Male,Medium,Leisure,Economy,0,,Desk,6.497886457,31,29,0,1,Window,72
P2462,F141,JetBlue,ATL,ATL,5/6/2024 8:15,157,Delayed,1208,385.99,44,Male,High,Emergency,Business,4,Silver,Airport Kiosk,8.494041847,47,90,0,0,Window,102
P2463,F1220,United,ORD,LAX,12/8/2024 20:24,43,On-time,1491,253.28,77,Female,Low,Business,Economy,2,Silver,Airport Kiosk,7.55624324,16,83,0,1,Aisle,94
P2464,F811,Delta,ATL,DFW,6/11/2023 15:46,280,On-time,1204,369.98,40,Female,High,Family,Premium Economy,1,,Online,7.495196621,1,66,0,0,Window,31
P2465,F1532,American Airlines,DEN,DEN,3/3/2025 17:54,160,On-time,1227,288.98,40,Female,Low,Business,Economy,1,,Airport Kiosk,6.658193689,30,116,0,0,Aisle,40
P2466,F1806,Delta,LAX,SEA,10/3/2023 8:10,246,On-time,956,563.6,58,Female,Medium,Family,Premium Economy,5,Silver,Online,8.934944051,1,39,0,0,Aisle,113
P2467,F1233,JetBlue,ATL,DFW,5/29/2024 14:13,209,On-time,1035,425.4,58,Female,Medium,Leisure,Premium Economy,3,Platinum,Mobile App,8.143015607,7,50,0,0,Aisle,75
P2468,F1630,Southwest,DFW,ATL,5/11/2023 12:32,169,On-time,1102,353.77,25,Female,High,Leisure,Premium Economy,0,Silver,Airport Kiosk,6.313775104,8,84,0,1,Middle,7
P2469,F970,American Airlines,ORD,SEA,8/3/2023 13:42,140,On-time,1006,350.36,71,Female,Medium,Leisure,Economy,0,,Desk,7.729991161,17,2,1,0,Window,71
P2470,F907,Southwest,ORD,SEA,9/16/2024 13:51,193,On-time,1029,254.16,75,Female,Medium,Emergency,Premium Economy,3,Silver,Online,7.668159925,8,75,0,0,Middle,49
P2471,F973,American Airlines,ATL,ATL,1/22/2024 10:31,177,Delayed,1479,224.16,36,Male,Low,Family,Premium Economy,0,,Online,7.455357943,8,33,0,0,Middle,91
P2472,F1876,United,DFW,SEA,12/23/2023 16:54,250,On-time,911,500.07,34,Female,Low,Family,Economy,2,Platinum,Airport Kiosk,6.57172326,4,97,0,0,Aisle,61
P2473,F1758,Southwest,LAX,SEA,10/11/2023 19:36,145,On-time,1986,168.77,58,Female,Low,Emergency,Premium Economy,0,Platinum,Online,8.369321093,6,115,0,0,Aisle,83
P2474,F680,Delta,JFK,JFK,4/22/2024 22:51,113,On-time,1572,507.37,27,Male,Low,Family,Premium Economy,2,,Airport Kiosk,7.060670718,17,95,0,0,Window,61
P2475,F478,Delta,SEA,DEN,4/3/2025 11:55,145,On-time,1293,416.99,48,Female,Medium,Business,Economy,0,,Airport Kiosk,7.514092816,5,10,1,0,Window,110
P2476,F241,American Airlines,ORD,DEN,12/29/2023 16:27,138,On-time,1300,236.57,76,Female,Medium,Family,Business,0,,Online,7.720059291,1,75,0,0,Aisle,6
P2477,F1274,American Airlines,LAX,ORD,1/18/2025 19:42,319,Cancelled,1516,464.77,65,Male,Medium,Family,Economy,2,Silver,Airport Kiosk,7.104985708,23,0,0,0,Aisle,74
P2478,F335,American Airlines,ORD,DEN,1/27/2024 14:58,236,On-time,1367,437.03,58,Female,Medium,Emergency,Economy,3,,Desk,8.688316897,6,33,0,0,Window,83
P2479,F1067,JetBlue,DFW,SFO,11/13/2024 16:23,137,On-time,1048,332.51,72,Male,Low,Emergency,Business,1,Gold,Airport Kiosk,8.984338878,3,35,0,0,Middle,79
P2480,F1188,Delta,JFK,ORD,2/23/2024 6:18,267,On-time,1652,298.61,32,Female,Medium,Emergency,Economy,0,Platinum,Desk,7.313848815,2,14,0,1,Middle,3
P2481,F1875,United,SFO,DFW,6/23/2023 5:56,237,On-time,897,295,79,Male,Medium,Family,Economy,0,Platinum,Mobile App,6.789606719,23,87,0,1,Aisle,5
P2482,F1409,Delta,JFK,DEN,2/23/2025 4:26,286,On-time,986,447.69,73,Male,Low,Emergency,Economy,1,Silver,Airport Kiosk,6.433519857,13,43,1,0,Middle,57
P2483,F840,United,DFW,LAX,1/18/2025 2:37,12,Delayed,1355,390.64,33,Male,Medium,Business,First,3,Silver,Online,8.981993479,12,84,0,1,Window,21
P2484,F92,United,SEA,ATL,5/13/2024 0:51,293,On-time,1366,154.6,34,Female,High,Family,Economy,0,Silver,Mobile App,7.03235521,6,112,0,0,Window,25
P2485,F719,Delta,ATL,DFW,1/17/2024 13:30,228,Delayed,1070,249.23,37,Male,Medium,Family,Business,1,,Airport Kiosk,7.888326597,12,71,0,0,Window,2
P2486,F1890,United,LAX,LAX,12/4/2024 17:18,74,On-time,2112,316.66,31,Female,Medium,Business,Business,1,,Desk,8.192825119,1,90,0,0,Middle,40
P2487,F1166,Delta,SEA,SFO,9/6/2024 23:15,209,On-time,869,384.61,31,Female,Medium,Business,Economy,3,,Mobile App,7.582476704,4,48,0,0,Window,59
P2488,F1183,American Airlines,ORD,DEN,1/11/2024 4:49,158,Delayed,1533,402.92,21,Female,Medium,Business,Business,0,Silver,Desk,8.467342711,30,89,0,0,Window,105
P2489,F589,JetBlue,ATL,JFK,7/6/2024 5:41,208,On-time,1359,389.93,20,Male,High,Leisure,Premium Economy,2,,Airport Kiosk,7.546773797,8,94,0,1,Aisle,13
P2490,F1341,Delta,DEN,SFO,12/18/2024 4:13,167,On-time,1885,281.14,45,Male,Low,Family,Economy,0,Silver,Online,8.642247586,1,47,0,0,Window,74
P2491,F1179,American Airlines,DFW,JFK,2/24/2025 1:18,262,On-time,1121,258.63,74,Male,Low,Emergency,Economy,0,,Airport Kiosk,7.157918311,33,46,0,0,Middle,81
P2492,F354,American Airlines,DEN,DFW,7/15/2023 19:12,280,On-time,1735,455.58,44,Female,Medium,Family,Economy,3,,Desk,8.06990835,0,54,0,0,Aisle,117
P2493,F1559,Southwest,JFK,ORD,2/25/2025 5:39,183,Delayed,1025,472.75,72,Male,Low,Leisure,Economy,2,,Mobile App,7.412617783,1,70,0,0,Aisle,11
P2494,F805,United,JFK,SEA,11/13/2024 22:13,113,On-time,1023,356.79,60,Male,High,Leisure,Premium Economy,0,Gold,Airport Kiosk,7.698554022,9,111,1,0,Window,86
P2495,F1339,American Airlines,SFO,DEN,8/4/2023 6:56,155,Cancelled,1564,298.44,51,Female,Medium,Family,Economy,0,Gold,Online,5.806503491,19,11,0,0,Aisle,11
P2496,F722,American Airlines,SFO,JFK,8/14/2024 14:14,138,On-time,1311,301.07,48,Female,Medium,Business,Economy,2,Silver,Airport Kiosk,7.021009979,3,67,0,1,Window,12
P2497,F73,Delta,ORD,ORD,12/12/2023 21:55,81,Delayed,1780,279.59,65,Male,Medium,Family,Premium Economy,1,Silver,Online,7.078478099,2,25,0,0,Aisle,24
P2498,F156,American Airlines,ATL,SEA,2/17/2025 21:46,85,Delayed,1555,399.02,47,Female,Low,Business,Premium Economy,0,Silver,Airport Kiosk,6.964611779,12,87,0,0,Middle,44
P2499,F887,American Airlines,SFO,LAX,9/5/2024 19:35,136,On-time,1413,417.44,49,Male,Medium,Leisure,Economy,2,Platinum,Airport Kiosk,7.950720571,2,13,1,1,Middle,114
P2500,F349,Delta,DEN,ORD,2/11/2024 13:58,188,Delayed,1278,392.23,78,Female,Medium,Family,Economy,0,,Desk,6.609072215,13,25,0,0,Aisle,18
P2501,F17,American Airlines,SEA,SFO,8/24/2024 21:57,210,Delayed,1079,384.67,25,Male,Medium,Family,Economy,1,,Online,7.482816064,2,87,0,0,Aisle,54
P2502,F1688,American Airlines,DEN,LAX,5/14/2023 5:24,109,On-time,1332,229.57,70,Female,High,Family,Economy,0,Silver,Mobile App,8.476876069,10,33,0,0,Aisle,109
P2503,F811,Southwest,ATL,ORD,9/28/2023 8:44,147,On-time,1200,325.68,48,Male,Low,Business,Economy,1,,Airport Kiosk,8.384665098,6,116,0,0,Middle,99
P2504,F761,Southwest,ORD,SEA,1/10/2025 15:22,121,On-time,1216,361.88,47,Female,High,Business,Premium Economy,1,,Desk,8.624063397,10,95,0,0,Window,44
P2505,F724,Southwest,SFO,SEA,8/17/2023 14:14,260,Delayed,1827,244.98,23,Female,Low,Family,Economy,0,Platinum,Airport Kiosk,6.26554806,47,36,0,0,Aisle,7
P2506,F1688,Southwest,ATL,SFO,6/16/2023 9:00,176,On-time,1282,240.08,45,Male,Medium,Leisure,Premium Economy,1,Silver,Online,8.425293343,3,64,0,1,Window,92
P2507,F232,United,SEA,DEN,7/21/2024 20:44,254,On-time,1332,313.2,70,Male,Medium,Leisure,Economy,0,,Mobile App,7.953281278,3,52,0,0,Window,118
P2508,F497,United,DEN,SEA,6/5/2024 4:22,248,On-time,1700,381.92,65,Female,Medium,Leisure,Premium Economy,3,,Airport Kiosk,8.050798792,3,74,0,1,Window,52
P2509,F1359,Delta,JFK,SFO,8/27/2024 23:43,155,On-time,1669,245.85,28,Male,Medium,Leisure,Business,1,,Desk,7.936859659,7,56,0,0,Window,54
P2510,F1882,Southwest,SEA,DFW,3/2/2024 9:40,151,On-time,1463,323.04,45,Male,Medium,Leisure,Economy,3,,Mobile App,6.790492326,12,5,0,0,Window,31
P2511,F393,American Airlines,DFW,DEN,7/15/2023 16:10,224,On-time,1560,294.71,78,Male,Medium,Family,Premium Economy,1,,Mobile App,7.208667783,8,77,0,1,Aisle,50
P2512,F856,United,SFO,LAX,1/10/2024 15:32,321,On-time,1173,433.9,46,Male,Medium,Family,Premium Economy,2,,Desk,7.613387768,10,29,0,0,Aisle,43
P2513,F518,United,LAX,SEA,4/10/2025 0:06,240,On-time,732,376.92,33,Male,Medium,Business,Business,3,Platinum,Online,8.7138819,3,43,0,0,Middle,81
P2514,F1226,Delta,ATL,SEA,7/8/2024 16:33,169,Cancelled,1380,352.2,51,Male,Low,Emergency,Economy,1,Silver,Mobile App,7.022226377,3,45,1,0,Aisle,69
P2515,F105,JetBlue,DEN,LAX,6/4/2024 16:06,87,On-time,1281,271.27,78,Female,High,Business,Economy,2,,Mobile App,6.628142403,2,4,0,0,Aisle,17
P2516,F883,Delta,DEN,ORD,11/25/2024 7:19,245,On-time,793,377.36,21,Female,Medium,Family,Economy,2,Silver,Desk,6.657325074,1,12,0,0,Aisle,82
P2517,F451,Southwest,LAX,ATL,2/7/2024 3:39,223,On-time,1489,376.72,55,Male,Medium,Emergency,Economy,0,,Desk,6.498126648,6,44,0,0,Window,21
P2518,F1445,American Airlines,SEA,SEA,8/20/2023 0:20,186,On-time,1353,398.82,26,Female,High,Family,Premium Economy,0,,Airport Kiosk,6.957180095,11,105,0,0,Middle,36
P2519,F1595,American Airlines,DFW,SEA,3/7/2025 12:01,188,Delayed,1013,422.86,26,Male,High,Leisure,Economy,2,,Online,7.086614243,32,44,0,0,Aisle,95
P2520,F153,United,DFW,DEN,4/4/2025 6:50,170,On-time,1474,489.92,62,Female,Low,Business,Premium Economy,1,,Mobile App,7.080869563,11,92,0,0,Aisle,55
P2521,F1281,JetBlue,SFO,LAX,4/12/2024 7:13,143,On-time,1275,448.23,49,Female,Medium,Emergency,Business,0,,Mobile App,8.434373413,1,113,0,0,Window,104
P2522,F597,Southwest,SFO,ORD,10/26/2023 18:49,158,On-time,952,582.95,36,Female,Medium,Leisure,Economy,0,,Mobile App,6.779050665,17,82,0,0,Middle,58
P2523,F1085,JetBlue,DFW,SEA,1/8/2024 13:56,282,On-time,1000,405.08,65,Male,Low,Family,Economy,1,,Airport Kiosk,7.161682205,8,27,0,1,Middle,2
P2524,F1204,Delta,DFW,LAX,11/12/2024 4:48,163,On-time,1372,504.2,51,Female,Medium,Leisure,Economy,2,Gold,Online,7.247114704,9,12,0,1,Window,27
P2525,F1838,JetBlue,SFO,DEN,1/23/2025 10:16,141,On-time,1172,348.25,66,Female,High,Emergency,Economy,1,,Online,7.358268981,0,105,0,0,Window,73
P2526,F1017,Delta,ORD,SFO,10/22/2023 2:33,90,Delayed,1214,300.29,35,Female,Medium,Family,Economy,1,Silver,Mobile App,8.096570457,7,109,0,0,Aisle,114
P2527,F44,Delta,JFK,SFO,7/7/2023 22:02,212,On-time,1091,527.92,64,Male,Low,Business,Economy,1,,Mobile App,8.195890937,13,115,1,0,Middle,34
P2528,F940,United,ATL,DFW,11/14/2023 8:20,38,On-time,1758,243.08,52,Female,Medium,Business,Economy,0,Silver,Airport Kiosk,8.478709483,2,117,0,1,Middle,60
P2529,F1650,American Airlines,SFO,ATL,7/26/2023 8:19,259,On-time,939,527.44,22,Male,Low,Family,Business,0,Silver,Desk,7.901649624,11,85,0,0,Middle,92
P2530,F1122,American Airlines,ATL,SFO,3/27/2024 14:59,270,On-time,1208,409.42,64,Female,High,Emergency,Economy,1,,Airport Kiosk,7.939080483,20,81,0,0,Middle,53
P2531,F868,Delta,ATL,JFK,10/1/2023 7:11,78,On-time,1206,374.71,59,Female,Low,Emergency,Business,2,Platinum,Desk,8.431504837,15,1,0,0,Middle,62
P2532,F1239,American Airlines,DFW,ORD,9/4/2023 14:41,209,On-time,1031,328.12,23,Female,Medium,Emergency,Business,3,Platinum,Desk,8.945119377,2,35,0,0,Middle,78
P2533,F451,Delta,ATL,SEA,10/19/2023 11:32,206,Cancelled,338,206.65,31,Female,Low,Family,Economy,0,Silver,Mobile App,7.512439979,5,114,0,0,Window,96
P2534,F1533,JetBlue,SEA,ORD,2/15/2024 21:41,138,Delayed,1162,205.07,53,Male,Low,Business,First,1,,Mobile App,9.019904453,1,9,0,0,Aisle,6
P2535,F124,JetBlue,SEA,JFK,4/29/2024 13:12,62,On-time,1051,252.66,41,Female,Medium,Emergency,Economy,0,Silver,Airport Kiosk,6.331924668,26,112,0,0,Window,75
P2536,F1213,Southwest,DEN,LAX,3/27/2025 17:25,226,On-time,2201,473.13,57,Male,High,Family,Premium Economy,0,,Airport Kiosk,7.375490404,3,3,1,0,Middle,48
P2537,F1183,Southwest,DFW,SFO,6/21/2024 12:55,235,On-time,997,266.56,42,Female,High,Business,Economy,3,,Mobile App,8.627444515,3,54,0,1,Window,93
P2538,F642,Delta,ORD,ATL,4/26/2024 12:46,187,On-time,896,471.63,54,Female,High,Family,Economy,1,Silver,Mobile App,6.613515669,2,5,0,0,Middle,84
P2539,F133,Delta,SEA,LAX,6/12/2023 9:11,303,On-time,794,309.74,68,Female,Low,Leisure,Economy,1,Silver,Desk,7.165245203,6,63,0,0,Aisle,30
P2540,F1858,Southwest,ORD,SFO,5/13/2024 15:07,282,On-time,924,488.29,46,Male,High,Business,Economy,0,,Mobile App,7.41123586,12,6,0,1,Window,57
P2541,F600,Southwest,SEA,ATL,2/10/2024 18:24,218,On-time,1238,368.52,79,Male,High,Leisure,Economy,1,,Desk,7.423568299,23,17,0,0,Aisle,60
P2542,F412,Southwest,ATL,LAX,1/23/2025 11:33,152,On-time,947,339.41,51,Male,High,Emergency,Economy,0,,Online,7.854066804,8,82,1,0,Middle,23
P2543,F1033,JetBlue,SFO,ORD,1/7/2025 12:10,160,On-time,1282,243.54,79,Female,Low,Leisure,Premium Economy,1,,Online,7.593448904,12,89,0,1,Middle,19
P2544,F997,Southwest,DEN,SFO,7/5/2023 13:45,210,On-time,1412,403.78,70,Male,Medium,Leisure,Economy,0,Silver,Desk,7.136934942,6,33,0,0,Window,36
P2545,F1327,Delta,LAX,DFW,10/22/2023 0:35,167,Delayed,1434,332.76,26,Female,Low,Leisure,Economy,2,,Mobile App,6.994478709,3,48,0,0,Window,3
P2546,F136,Southwest,ORD,DFW,1/13/2024 13:09,139,On-time,1154,376.23,65,Female,Medium,Emergency,Economy,1,,Mobile App,8.095039468,14,102,0,0,Aisle,91
P2547,F1761,JetBlue,DEN,LAX,5/4/2024 10:58,172,On-time,1387,296.24,79,Male,Medium,Family,Economy,1,,Desk,8.420607013,7,73,0,0,Aisle,107
P2548,F244,JetBlue,ORD,DEN,4/4/2025 0:50,152,On-time,1201,337.07,77,Male,High,Emergency,Economy,3,,Desk,8.02923448,11,37,0,0,Aisle,19
P2549,F1131,JetBlue,ATL,LAX,6/13/2023 5:24,129,On-time,1902,368.51,50,Female,Low,Business,Economy,0,Silver,Online,6.723161446,2,95,0,0,Middle,59
P2550,F425,United,DEN,SEA,5/12/2024 19:54,81,On-time,1159,323.03,60,Female,Medium,Business,Economy,4,,Airport Kiosk,6.992490401,4,47,0,0,Window,23
P2551,F1029,Southwest,SFO,LAX,6/13/2024 9:50,166,On-time,1201,259.42,60,Male,Medium,Leisure,Premium Economy,0,,Mobile App,8.17857704,1,47,0,0,Window,49
P2552,F928,Southwest,ORD,DFW,5/31/2023 10:04,228,On-time,1400,329.91,52,Female,Low,Family,Economy,0,Silver,Desk,8.58606468,1,17,0,0,Window,48
P2553,F1061,JetBlue,DFW,ORD,7/19/2024 19:50,118,On-time,1423,404.81,57,Male,Low,Business,Business,2,,Online,7.846532862,13,65,0,0,Middle,50
P2554,F1838,United,JFK,ORD,3/19/2025 20:22,186,Delayed,1044,304.35,57,Female,Medium,Leisure,Premium Economy,1,,Mobile App,9.141028758,1,8,0,0,Middle,95
P2555,F1558,American Airlines,ORD,LAX,1/29/2025 17:25,140,On-time,1330,289.52,25,Female,High,Family,Economy,1,,Online,8.49636707,19,27,0,0,Middle,104
P2556,F773,Southwest,SFO,LAX,3/15/2025 19:27,191,Delayed,1665,408.57,23,Male,Medium,Family,Economy,1,,Airport Kiosk,7.761541078,1,111,0,0,Aisle,35
P2557,F1995,Delta,ORD,LAX,4/15/2024 6:58,105,On-time,1274,553.9,49,Female,Medium,Leisure,Economy,5,,Desk,7.042907849,9,70,0,1,Middle,116
P2558,F1946,JetBlue,SFO,DFW,11/14/2023 22:34,227,On-time,1559,499.32,19,Female,High,Business,First,0,Silver,Mobile App,10,6,16,0,0,Window,97
P2559,F1910,JetBlue,DFW,SEA,4/13/2025 7:45,162,On-time,987,418.47,58,Female,High,Business,Economy,1,Silver,Airport Kiosk,8.624837102,10,43,0,0,Window,99
P2560,F946,Delta,LAX,ORD,12/23/2024 23:45,187,On-time,570,400,72,Male,Medium,Family,Premium Economy,2,,Airport Kiosk,7.415105392,41,71,0,0,Aisle,65
P2561,F1330,Delta,ATL,DFW,6/14/2024 17:29,243,On-time,1091,496.36,36,Female,High,Emergency,Business,2,,Online,7.643624938,12,57,0,0,Middle,78
P2562,F1931,Delta,LAX,SEA,5/10/2023 17:32,156,On-time,1011,312.41,60,Female,Medium,Emergency,Economy,1,,Mobile App,6.247097376,3,75,0,1,Aisle,33
P2563,F1790,JetBlue,SFO,DEN,5/12/2023 12:02,124,On-time,1163,422.72,69,Female,Medium,Leisure,Economy,0,Silver,Desk,7.474007651,7,34,0,0,Middle,35
P2564,F1488,United,ATL,SEA,11/21/2024 6:16,199,On-time,1260,314.51,30,Male,Medium,Emergency,Economy,2,Silver,Mobile App,6.376215052,6,61,0,0,Window,5
P2565,F1743,JetBlue,DEN,SEA,6/19/2023 16:55,207,On-time,1112,262.39,19,Male,Medium,Emergency,Economy,2,Platinum,Desk,6.085340292,12,40,0,0,Window,38
P2566,F941,Delta,ATL,ORD,8/4/2023 15:56,301,On-time,1207,110.15,47,Female,Medium,Leisure,Economy,3,,Online,6.458424058,6,30,0,0,Middle,41
P2567,F699,United,LAX,ORD,1/22/2024 22:18,192,On-time,1452,359.5,39,Female,Low,Business,Business,1,,Airport Kiosk,8.852939754,5,16,0,0,Aisle,114
P2568,F1874,United,ORD,DEN,1/24/2025 0:36,214,On-time,1053,412.69,78,Male,Medium,Leisure,Economy,2,,Online,8.46908521,4,68,0,0,Window,114
P2569,F1584,JetBlue,LAX,SEA,11/24/2023 1:35,246,On-time,1079,385.47,32,Female,Low,Emergency,Economy,1,,Online,7.854039015,3,55,0,0,Window,57
P2570,F330,Southwest,SEA,DEN,11/9/2023 13:09,80,On-time,1048,502.39,19,Male,Medium,Emergency,Economy,1,,Online,7.863650692,8,74,0,0,Window,117
P2571,F54,Southwest,SEA,ATL,10/12/2023 9:51,238,On-time,1015,262.01,69,Male,Low,Family,Economy,1,,Mobile App,6.604669357,10,4,0,0,Window,11
P2572,F24,Delta,LAX,SEA,10/25/2023 7:06,107,On-time,1326,531.25,68,Male,High,Business,Economy,1,,Online,6.469919623,10,38,0,0,Middle,2
P2573,F1925,Delta,ORD,DFW,12/13/2023 21:30,222,On-time,1042,372.25,20,Male,Medium,Emergency,Economy,1,,Desk,8.381251587,1,106,0,0,Aisle,108
P2574,F1198,United,SEA,SEA,6/20/2023 7:46,103,Delayed,1575,321.26,64,Male,Low,Family,Premium Economy,1,Platinum,Online,7.161699089,14,47,0,0,Aisle,17
P2575,F385,American Airlines,DFW,JFK,9/23/2024 20:45,167,On-time,1015,147.13,60,Male,High,Family,Economy,3,,Desk,7.562240998,1,66,0,0,Middle,39
